PAGE,PAPER_LINK,PAPER_TITLE,PAPER_ABSTRACT
112,https://www.medrxiv.org/content/10.1101/2023.05.19.23290190v2,HIV co-infection increases the risk of post-tuberculosis mortality among persons who initiated treatment for drug-resistant tuberculosis,"ABSTRACTLittle is known regarding the relationship between common comorbidities in persons with tuberculosis (TB) (including human immunodeficiency virus [HIV], diabetes, and hepatitis C virus [HCV]) with post-TB mortality. We conducted a retrospective cohort study among persons who initiated treatment for rifampicin-resistant and multi/extensively drug-resistant (RR and M/XDR) TB reported to the country of Georgia’s TB surveillance during 2009-2017. Exposures included HIV serologic status, diabetes, and HCV status. Our outcome was all-cause post-TB mortality determined by cross-validating vital status with Georgia’s death registry through November 2019. We estimated adjusted hazard rate ratios (aHR) and 95% confidence intervals (CI) of post-TB mortality among participants with and without comorbidities using cause-specific hazard regressions. Among 1032 eligible participants, 34 (3.3%) died during treatment and 87 (8.7%) died post-TB treatment. Among those who died post-TB treatment, the median time to death was 21 months (interquartile range 7–39) post-TB treatment. After adjusting for confounders, the hazard rates of post-TB mortality were higher among participants with HIV co-infection (aHR=3.74, 95%CI 1.77–7.91) compared to those without HIV co-infection. In our cohort, post-TB mortality occurred most commonly in the first three years post-TB treatment. Linkage to care for common TB comorbidities post-treatment may reduce post-TB mortality rates."
112,https://www.medrxiv.org/content/10.1101/2024.03.25.24304874v1,In vivo inhibition of miR-125b modulates monocyte trafficking through the CCR7 receptor and attenuates atherosclerosis,"ABSTRACTBackground Atherosclerosis (ATH) is a chronic systemic inflammatory disease affecting the vessel wall, wherein regulating non-coding RNAs play a crucial role. We previously demonstrated that miR-125b is upregulated in ATH and is a main regulator of cholesterol metabolism in macrophages. Herein we hypothesized that inhibiting miR-125b may attenuate ATH.Methods and results In the ApoE-/- mice model fed with a high fat diet for 14 weeks, we inhibited miR-125b using an antagomiR over a 4-week period. We observed a significant reduction in plaque size, accompanied by diminished infiltration of F4/80 macrophages and attenuation of NF-κB+ activation within plaques. We explored the mechanism using a Vas-on-Chip adhesion assay using Human Aortic Endothelial Cells (HAoEC) stimulated with TNFα. We observed an impairment in the trafficking of miR-125b transfected THP-1 monocytes, accompanied by the downregulation of the CD11b/CD18 integrin and the CCR7 receptor. Furthermore, we demonstrated a direct regulation of the CCR7 receptor by miR-125b using a reporter plasmid construct (p_CCR7.WT) containing the 3’UTR region of CCR7 gene fused with a luciferase coding sequence. In addition, miR-125b transfected monocytes inhibited CCR7 cell migration induced by the CCL21 ligand but did not affect migration induced by others ligands such as MCP1. Finally, we confirmed the downregulation of CCR7 in coronary plaques in both ApoE-/- mice and patients with coronary artery disease.Conclusions Inhibiting miR-125b offers a novel therapeutic approach for ameliorating ATH that results in a reduction of macrophage content and plaque lesion size. This improvement occurs through the enhancement of monocyte trafficking via CCR7 that facilitates the exit of foam cells from the plaque.What is New?- We found evidences of a new therapeutic approach for atherosclerosis, in which miR-125b inhibition reduces macrophage content and plaque size.- We described the molecular mechanism underlying miR-125b, which involves regulating of monocyte trafficking to plaques and the downregulation of the chemokine receptor CCR7. CCR7 plays a crucial role in facilitating the egress of macrophages and foam cells from plaques, and its downregulation contribute to progression of ATH.- The results have been validated in a cohort of patients with coronary artery disease, where CCR7 expression was reduced in plaques.What are the clinical implications?- We highlight the pivotal role of monocyte trafficking in the inflammatory mechanism of atherosclerosis. Managing miR-125b/CCR7 signaling may improve the resolution of ATH promoting the exit of foam cells from plaque.- Inhibition of miR-125b in plaque macrophages represents a novel and promising therapeutic approach for cardiovascular disease."
112,https://www.medrxiv.org/content/10.1101/2024.03.26.24304840v1,Proton Free Induction Decay MRSI at 7T in the Human Brain Using an Egg-Shaped Modified Rosette K-Space Trajectory,"1. AbstractPurpose Proton (1H)-MRSI via spatial-spectral encoding poses high demands on gradient hardware at ultra-high fields and high-resolutions. Rosette trajectories help alleviate these problems, but at reduced SNR-efficiency due to their k-space densities not matching any desired k-space filter. We propose modified rosette trajectories, which more closely match a Hamming filter, and thereby improve SNR performance while still staying within gradient hardware limitations and without prolonging scan time.Methods Analytical and synthetic simulations were validated with phantom and in vivo measurements at 7 T. The rosette and modified rosette trajectories were measured in five healthy volunteers in six minutes in a 2D slice in the brain. A 3D sequence was measured in one volunteer within 19 minutes. The SNR, linewidth, CRLBs, lipid contamination and data quality of the proposed modified rosette trajectory were compared to the rosette trajectory.Results Using the modified rosette trajectories, an improved k-space weighting function was achieved resulting in an increase of up to 12% in SNR compared to rosette’s dependent on the two additional trajectory parameters. Similar results were achieved for the theoretical SNR calculation based on k-space densities, as well as when using the pseudo-replica method for simulated, in-vivo and phantom data. The CRLBs improved slightly, but non-significantly for the modified rosette trajectories, while the linewidths and lipid contamination remained similar.Conclusion By improving the rosette trajectory’s shape, modified rosette trajectories achieved higher SNR at the same scan time and data quality."
112,https://www.medrxiv.org/content/10.1101/2023.09.03.23294749v2,Multidimensional analysis of preoperative patient-reported outcomes identifies distinct phenotypes in patients booked for total knee arthroplasty: Secondary analysis of the SHARKS registry in a metropolitan hospital department,"AbstractBackground Traditional research on total knee arthroplasty (TKA) relies on preoperative patient-reported outcome measures (PROMs) to predict postoperative satisfaction. We aim to identify distinct patient phenotypes among TKA candidates, and investigate their correlations with patient characteristics.Methods Between 2017-2021, 389 patients with 450 primary knee cases at a metropolitan public hospital were enrolled in a clinical quality registry. Demographics, clinical data, and the Veterans Rand 12 (VR-12) and Oxford Knee Score (OKS) were collected. Imputed data were utilised for the primary analysis, employing k-means clustering to identify four phenotypes. ANOVA assessed differences in scores between clusters, and nominal logistic regression determined relationships between phenotypes and patient age, sex, body mass index, and laterality.Results The sample comprised 389 patients with 450 primary knees. Phenotype 4 (Mild symptoms with good mental health) exhibited superior physical function and overall health. In contrast, patients in phenotype 2 (Severe symptoms with poor mental health) experienced the most knee pain and health issues. Phenotype 1 (Moderate symptoms with good mental health) reported high mental health scores despite knee pain and physical impairment. Patient characteristics significantly correlated with phenotypes; those in the Severe symptoms with poor mental health phenotype were more likely to be younger, female, have a higher BMI, and bilateral osteoarthritis (P<0.05).Conclusions This multidimensional analysis identified TKA patient phenotypes based on common PROMs, revealing associations with patient demographics. This approach has the potential to inform prognostic models, enhancing clinical decision-making and patient outcomes in joint replacement.Significance and Innovations This study leverages the power of machine learning to simultaneously analyse multiple patient-reported outcome measures, which is not utilised in traditional research in total knee arthroplastyFour distinct phenotypes were identified, and they demonstrated significant associations with patient demographicsThis method has potential for developing prognostic models in joint replacement, with the ability to improve clinical decision-making and patient outcomes."
112,https://www.medrxiv.org/content/10.1101/2023.06.24.23291169v3,Strong Genetic Overlaps Between Dimensional and Categorical Models of Bipolar Disorders in a Family Sample,"AbstractBackground Bipolar disorder (BD) presents with a wide range of symptoms that vary among relatives, casting doubt on categorical illness models. To address this uncertainly, we investigated the heritability and genetic relationships between categorical and dimensional models of BD in a family sample.Methods Participants in the Amish-Mennonite Bipolar Genetics (AMBiGen) study were assigned categorical mood disorder diagnoses by structured psychiatric interview and completed the Mood Disorder Questionnaire (MDQ), which assesses lifetime history of manic symptoms and associated impairment. Major MDQ dimensions were analyzed by Principal Component Analysis (PCA) in 726 participants. Heritability and genetic overlaps between categorical diagnoses and MDQ-derived dimensions were estimated with SOLAR-ECLIPSE within 432 genotyped participants.Results MDQ scores were significantly higher among individuals diagnosed with BD and related disorders, as expected, but varied widely among relatives. PCA suggested a three-component model for the MDQ. Heritability of the MDQ score was 30% (p<0.001), evenly distributed across its three principal components. Strong and significant genetic correlations were found between categorical diagnoses and most MDQ measures.Limitations Recruitment through probands with BD resulted in increased prevalence of BD in this sample, limiting generalizability. Unavailable genetic data reduced sample size for some analyses.Conclusion Significant heritability and high genetic correlations between categorical diagnoses and MDQ measures support a genetic continuity between dimensional and categorical models of BD."
112,https://www.medrxiv.org/content/10.1101/2024.03.26.24304883v1,"The Lifetime Risk of Maternal Near Miss morbidity in Asia, Africa, the Middle East, and Latin America: a cross-country systematic analysis","AbstractBackground Life-threatening maternal near miss (MNM) morbidity can have long-term consequences for women’s physical, psychological, sexual, social, and economic wellbeing. The lifetime risk of MNM (LTR-MNM) quantifies the probability that a 15-year-old girl will experience a near miss before age 50, given current mortality and fertility levels. We compare LTR-MNM globally to reveal inequities in the cumulative burden of severe maternal morbidity across the reproductive life course.Methods We estimate the LTR-MNM for 40 countries with multi-facility, regional, or national data on the prevalence of MNM morbidity measured using World Health Organization (WHO) or modified WHO criteria of organ dysfunction from 2010 onwards (Central and Southern Asia=6, Eastern and South-Eastern Asia=9, Latin America and the Caribbean=10, Northern Africa and Western Asia=2, Sub-Saharan Africa=13). We also calculate the lifetime risk of severe maternal outcome (LTR-SMO) as the lifetime risk of maternal death or MNM.Findings The LTR-MNM ranges from a 1 in 1436 risk in China (2014) to 1 in 6 in Guatemala (2016), with a corresponding LTR-SMO from 1 in 887 to 1 in 5, respectively. The LTR-MNM is a 1 in 20 risk or higher in nine countries, seven of which are in sub-Saharan Africa. The LTR-SMO is a 1 in 20 risk or higher in 11 countries, eight of which are in sub-Saharan Africa. The relative contribution of the LTR-MNM to the LTR-SMO ranges from 42% in Angola to 99% in Japan.Interpretation There exists substantial global and regional inequity in the cumulative burden of severe maternal morbidity across the reproductive life course. The LTR-MNM is an important indicator to advocate for further global commitment to end preventable maternal morbidity. Finally, the LTR-SMO is an important tool to compare heterogeneity in the relative contribution of morbidity to the overall burden of maternal ill-health across the female reproductive life course, depending on countries’ stage in the obstetric transition.Funding This work was supported by U.G.’s PhD studentship from the UK Economic and Social Research Council [ES/P000592/1]. This work was also supported by the European Union Horizon 2020 research and innovation programme Marie Curie Fellowship (to J.M.A.) [grant agreement no. 896821], and Leverhulme Trust Large Centre Grant (to J.M.A. and A.P.).Evidence before this study We searched Embase, MEDLINE, and Global Health for English language studies reporting national, regional, or multi-facility estimates of the prevalence of life-threatening maternal morbidity (i.e., “maternal near miss” events), published from 2010 until 21 November 2023. Search terms included (1) “maternal near miss”/”severe (acute) maternal morbidity”/”life-threatening condition/complications” and (2) “prevalence”/”incidence”/ “ratio”/ “surveillance”. Our search revealed a dearth of population-level estimates: most existing prevalence data derive from (single) facility-based studies without accounting for births that occur outside of the facility. This bias may be substantial where institutional delivery rates are low. Second, existing global comparisons of the maternal near miss ratio indicate differences in the level of obstetric risk associated with an individual pregnancy only. But since women are at risk of experiencing a life-threatening complication with each pregnancy, existing data fail to account for differences in cumulative risk from repeat pregnancy.The lifetime risk of maternal near miss is a new indicator that attempts to address these deficits in the existing evidence base to better understand global inequities in the burden maternal near miss morbidity across women’s reproductive lives.Added value of this study We provide the first cross-country estimates of the lifetime risk of maternal near miss for 40 countries with multi-facility, regional, or national data on the prevalence of maternal near miss. We also calculate how the lifetime risk of maternal near miss compares to the lifetime risk of maternal death for a given country-year, and the relative contribution of morbidity to the lifetime risk of severe maternal outcome (the risk of death or near miss morbidity). This is the first study to do so.Implications of all the available evidence First, there is substantial global inequity in the risk of severe maternal morbidity across women’s reproductive lifetimes. By accounting for the cumulative risk from repeat pregnancy and women’s reproductive age survival, the lifetime risk of maternal near miss presents a clearer picture of cross-country disparities in the burden of near miss morbidity than prevalence data alone might suggest. Second, the composite risk that a girl will either die from a maternal cause or experience near miss morbidity during her lifetime is extremely high in many countries, particularly in sub-Saharan Africa. These findings provide a new lens through which to understand reproductive injustice, and a new opportunity to advocate for increased global commitment to end preventable maternal morbidity and mortality."
112,https://www.medrxiv.org/content/10.1101/2024.03.25.24304877v1,A hybrid simulation-based workshop improves knowledge and confidence in the management of hemorrhagic conversion of stroke among interventional neurology trainees,"AbstractObjectives To assess the feasibility of a hybrid simulation-based workshop at a national meeting for interventional neurology trainees focused on the management of acute ischemic stroke and tissue-plasminogen activator (tPA)-related hemorrhage.Methods In this prospective, observational, hybrid simulation-based study at a fellows’ workshop at a national conference, participants were asked to manage a patient with acute ischemic stroke in the neurointerventional suite followed by thrombolytic-related hemorrhage leading to cerebral herniation during mechanical thrombectomy. We evaluated the participants’ ability to complete critical actions that were developed based on best practices and relevant American Heart Association guidelines and the Neurocritical Care Society’s Emergency Neurological Life Support protocols. The primary outcome was the improvement in knowledge from a pre-course to post-course test. Secondary outcomes included participant reactions.Results Sixty trainees completed the simulation session in 8 groups. The mean sum of critical actions completed by trainees was 9.75/14 (70%). There was a moderate effect of the intervention on trainees’ knowledge from pre-test (mean 3.8, standard deviation (SD) = 0.3) to post-test (mean 4.3, SD=0.3). The simulation scenario was described as moderately realistic, very engaging, and extremely satisfactory. Following the workshop, all fellows endorsed an increase in proficiency and confidence in neurological emergency management.Conclusions Simulation-based workshops at national conferences are feasible and a potentially useful tool for safely educating a large audience of trainees who may not have access to high-fidelity simulation platforms at their institutions."
112,https://www.medrxiv.org/content/10.1101/2024.03.26.24304885v1,Cognitive function among former professional male soccer players – the HEADING study,"AbstractBackground The HEalth and Ageing Data IN the Game of football (HEADING) study assessed the associations between exposure to heading a football, other impacts to the head, and concussions, with cognitive function, among former professional soccer players in England.Methods Recruitment of former male professional soccer players aged 50+ years was conducted through the English Professional Footballers’ Association. Cumulative exposure to heading and other impacts to the head was estimated from the playing history questionnaire. Concussion was self-reported and assessed with the BRAIN-Q tool. The primary outcome was cognitive function measured with the Preclinical Alzheimer Cognitive Composite (PACC).Findings Data for a total of 199 males were available for analysis. No overall association was found between heading and/or other impacts to the head and cognitive function. Amongst forwards only, those in the fourth (highest) quartile of exposure to other impacts to the head had a significantly lower PACC score compared to those in the first quartile (• = -0.65, 95% C.I. -1.23, -0.07). For all players, self-reported concussions were associated with slightly lower cognitive function (• = -0.01; 95% C.I. -0.01, -0.001).Interpretation This study generally does not support an association between exposure to heading a football and poorer cognitive function among former male professional players. However, an association between the number of concussions sustained and poorer cognitive function was present, although the effect size is relatively small.Funding This study was funded with a grant of the Drake Foundation to the London School of Hygiene and Tropical Medicine.Evidence before this study There is increasing evidence for an association between sport-related concussion and poorer cognitive function later in life, in former athletes. In soccer, heading the ball is a common event, particularly for outfield players, and involves repetitive sub-concussive impacts. The association between exposure to heading and cognitive function later in life is not consistent in the literature.Added value of this study This study is the first to provide appropriately modelled exposure estimates of both heading the ball and other impacts to the head among soccer players. Our findings do not support an association between heading and poorer cognitive function later in life. However they do suggest an association between concussion and poorer cognitive function among soccer players, although the size of the effect is relatively small. Other impacts to the head, such as head-to-head collisions, that did not result in the clinical features of concussions were also shown to be associated with poorer cognitive function, but only among forwards.Implication of the available evidence These findings support a continuous focus on the prevention of concussion in all sports, including soccer, whilst the consequences of repeated exposure to head impacts need to be further explored. Methodologically, it would be advisable to harmonise the tools developed to estimate cumulative exposures to heading, to other head impacts, and to sport-related concussion, to increase comparability of results across studies, thus enabling a sound synthesis of the evidence."
112,https://www.medrxiv.org/content/10.1101/2024.03.25.24304870v1,Mental Bandwidth is Associated with HIV and Viral Suppression Among Low-Income Women in Philadelphia,"AbstractBehavioral economics research suggests poverty may influence behavior by reducing mental bandwidth, increasing future discounting, and increasing risk aversion. It is plausible that these decision-making processes are further impaired in the context of HIV or pregnancy. In this cross-sectional study of 86 low-income women in Philadelphia, multivariable models showed that HIV was associated with decreased mental bandwidth (one of two measures) and lower risk aversion. Pregnancy was not associated with any decision-making factors. Viral suppression was associated with greater mental bandwidth (one of two measures), and antenatal care engagement with lower future discounting. Anti-poverty interventions may be particularly beneficial to improve health behaviors in the context of HIV."
112,https://www.medrxiv.org/content/10.1101/2024.03.25.24304871v1,"The Bambisana Study Protocol: A mixed methods pre- and post- test study assessing community and social media influence to increase influenza vaccination uptake among youth in Soweto, South Africa","AbstractBackground Seasonal influenza has an estimated global reach of 3 to 5 million infections with 290 000 to 650 000 influenza-related deaths yearly. Despite its efficacy in reducing morbidity and mortality, influenza vaccination rates remain low globally and in South Africa. Youth between the ages of 18-34 years are not prioritised for influenza vaccines although influenza surveillance in South Africa shows that individuals aged 19 to 44 present the highest asymptomatic episodes and the lowest medically attended illness. This creates an opportunity to investigate if and how vaccine demand can be created in the absence of clear imperatives to vaccinate. The study tests the effectiveness of tailored, context-specific education, community engagement, including community and social media to increase influenza vaccination uptake. Tailored, context-specific education, community engagement, reliable vaccine supply and free, localised access are all critical for improving perceptions of, increasing confidence in, and motivating uptake of vaccination. This study explores strategies to increase vaccine uptake amongst marginalised youth 18-34 years old in Soweto, South Africa, where influenza vaccines are not universally accessible through the public health system for this age group.Methods The Bambisana Study uses an innovative approach - including community influencers and social media - to increase uptake of influenza vaccines through designing and testing an integrated communications strategy targeted at marginalised youth in Soweto, South Africa. The Bambisana study uses a mixed methods pre-test, post-test intervention design to test the effects of the interventions.Conclusion and Significance Enhancing perceptions of, bolstering confidence in, and fostering uptake of vaccination relies heavily on the efficacy of yearly influenza vaccination initiatives, personalized education tailored to specific contexts, active community involvement, consistent vaccine availability, and easily accessible, cost-free distribution channels at the local level."
113,https://www.medrxiv.org/content/10.1101/2024.03.25.24304872v1,Evaluating the generalisability of region-naïve machine learning algorithms for the identification of epilepsy in low-resource settings,"AbstractObjectives Approximately 80% of people with epilepsy live in low- and middle-income countries (LMICs), where limited resources and stigma hinder accurate diagnosis and treatment. Clinical machine learning models have demonstrated substantial promise in supporting the diagnostic process in LMICs without relying on specialised or trained personnel. How well these models generalise to naïve regions is, however, underexplored. Here, we use a novel approach to assess the suitability and applicability of such clinical tools for diagnosing active convulsive epilepsy in settings beyond their original training contexts.Methods We sourced data from the Study of Epidemiology of Epilepsy in Demographic Sites dataset, which includes demographic information and clinical variables related to diagnosing epilepsy across five sub-Saharan African sites. For each site, we developed a region-specific (single-site) predictive model for epilepsy and evaluated its performance on other sites. We then iteratively added sites to a multi-site model and evaluated its performance on the omitted regions. Model performances and parameters were then compared across every permutation of sites. We used a leave-one-site-out cross-validation analysis to assess the impact of incorporating individual site data in the model.Results Single-site clinical models performed well within their own regions, but worse in general when evaluated on other regions (p<0.05). Model weights and optimal thresholds varied markedly across sites. When the models were trained using data from an increasing number of sites, mean internal performance decreased while external performance improved.Conclusions Clinical models for epilepsy diagnosis in LMICs demonstrate characteristic traits of ML models, such as limited generalisability and a trade-off between internal and external performance. The relationship between predictors and model outcomes also varies across sites, suggesting the need to update specific aspects of the model with local data before broader implementation. Variations are likely to be specific to the cultural context of diagnosis. We recommend developing models adapted to the cultures and contexts of their intended deployment and caution against deploying region- and culture-naïve models without thorough prior evaluation.Key pointsMachine learning-driven clinical tools are becoming more prevalent in low-resource settings; however, their general performance across regions is not fully established. Given their potential impact, it is crucial models are robust, safe and appropriately deployedModels perform poorly when making predictions for regions that were not included in their training data, as opposed to sites that wereModels trained on different regions can have different optimal parameters and thresholds for performance in practiceThere is a trade-off between internal and external performance, where a model with better external performance usually has worse internal performance but is generally more robust overallSEEDS collaboratorsAgincourt HDSS, South Africa: Ryan Wagner, Rhian Twine, Myles Connor, F. Xavier Gómez-Olivé, Mark Collinson (and INDEPTH Network, Accra, Ghana), Kathleen Kahn (and INDEPTH Network, Accra, Ghana), Stephen Tollman (and INDEPTH Network, Accra, Ghana)Ifakara HDSS, Tanzania: Honratio Masanja (and INDEPTH Network, Accra, Ghana), Alexander MathewIganga/Mayuge HDSS, Uganda: Angelina Kakooza, George Pariyo, Stefan Peterson (and Uppsala University, Dept of Women’s and Children’s Health, IMCH; Karolinska Institutet, Div. of Global Health, IHCAR; Makerere University School of Public Health), Donald NdyomughenyiKilifi HDSS, Kenya: Anthony K Ngugi, Rachael Odhiambo, Eddie Chengo, Martin Chabi, Evasius Bauni, Gathoni Kamuyu, Victor Mung’ala Odera, James O Mageto, Isaac Egesa, Clarah Khalayi, Charles R NewtonKintampo HDSS, Ghana: Ken Ae-Ngibise, Bright Akpalu, Albert Akpalu, Francic Agbokey, Patrick Adjei, Seth Owusu-Agyei, Victor Duko (and INDEPTH Network, Accra, Ghana)London School of Hygiene and Tropical Medicine: Christian Bottomley, Immo KleinschmidtInstitute of Psychiatry, King’s College London: Victor CK DokuUCL Queen Square Institute of Neurology, London: Josemir W SanderSwiss Tropical Institute: Peter Odermatt"
113,https://www.medrxiv.org/content/10.1101/2024.03.26.24304848v1,Stakeholder Interviews to Inform Best Practice for Public Facing COVID-19 Wastewater Dashboards,"AbstractBackground WW-based epidemiology is the detection of pathogens from wastewater, typically sewage systems. Its use gained popularity during the COVID-19 pandemic as a rapid and non-invasive way to assess infection prevalence in a population. Public facing dashboards for SARS-CoV-2 were developed in response to the discovery that RNA biomarkers were being shed in faeces before symptoms. However, there is not a standard template or guidance for countries to follow. The aim of this research is to reflect on how currently available dashboards evolved during the pandemic and identify suitable content and rationale from these experiences.Methods and Results Interviews were carried out with implementers and users of dashboards for SARS-CoV-2 WW data across Europe and North America. The interviews addressed commonalities and inconsistencies in displaying epidemiological data of SARS-CoV-2, clinical parameters of COVID-19, data on variants, and data transparency. The thematic analysis identified WW dashboard elements that can facilitate standardization, or at least interoperability. These elements emphasise communication among developers under the same organization, open access for identified stakeholders, and data summarized with a time-intensive graphic analysis through normalizing at least by population. Simultaneous communication of clinical surveillance is recommended. More research is needed on flow and faecal indicators for normalization of WW data, and on the analysis and representation of variants.Discussion WW dashboard development between 2020-2023 provided a ‘real-time’ iterative process of data representation, and several recommendations have been identified. Communication of data through dashboards has the potential to support early warning systems for infectious diseases."
113,https://www.medrxiv.org/content/10.1101/2024.03.25.24304643v1,"Clinical, psychosocial and demographic factors affect decisions in SLE people","AbstractNeurological and psychiatric manifestations affect most lupus individuals and include depression, anxiety, mood disorders, and cognitive dysfunction. Although there is evidence supporting suboptimal decision-making in lupus and its association with glucocorticoids consumption, it is not clear what variables impact such decisions. The aim of this study is to explore how social, clinical, psychological, and demographic factors impact social and temporal decision-making in people with lupus. Through a within-subjects experimental-design, our participants responded to social, clinical, psychological, and demographic electronic questionnaires. Then, they participated in two behavioral economics experiments: the third-party dictator game, and the delay discounting task. Our results show that hostility, and age are essential predictors of social decisions, whereas obsessive-compulsiveness and anxiety better predict temporal decisions. These variables behave as expected, but anxiety shows unexpected results: most anxious people act patiently and prefer delayed but bigger rewards. Finally, clinical factors are critical decision predictors for social and temporal decisions. When people are in remission, they tend to impose higher punishment on those who violate the social norm, and they also tend to prefer immediate rewards. When taking glucocorticoids, they also prefer immediate rewards, and as the dosage of glucocorticoids intake increases, they tend to impose higher punishment on norm violators. Clinicians, researchers, and practitioners must consider the side effects of glucocorticoids on decision-making."
113,https://www.medrxiv.org/content/10.1101/2024.03.25.24304833v1,The shared and disorder-specific resting state functional connectivity associated with emotion regulation between ADHD and bipolar disorder,"AbstractBackground Emotion regulation deficits have been frequently observed between ADHD (Attention-deficit/hyperactivity disorder, ADHD) and BD (bipolar disorder, BD) adults, however, common and distinguishable alterations in functional connectivity during rest remain poorly understood.Objectives The current study was performed to determine the shared and disorder-specific resting state functional connectivity (rsFC) features within the proposed hierarchical emotion regulation model.Method The whole-brain seed-to-voxel functional connectivity analyses were performed on the neuroimaging data from the OpenFMRI project included 40 ADHD adults, 49 BD adults, as well as 49 age and gender matched healthy controls.Results Our findings showed significantly shared and disorder-specific rsFC circuits mainly linking to the processes of emotion perception and interception during emotion regulation but not response inhibition or executive control. Such as, the results found significantly enhanced functional connectivity strength between inferior occipital gyrus (IOG)-lingual/fusiform gyrus as well as superior parietal lobule (SPL)-insula circuits in ADHD group compared to healthy group (HG) and BD group, which suggests impaired emotional facial perception and interoceptive processing in ADHD than BD adults. In addition, the connectivity between precuneus and fusiform was significantly lower in both of ADHD and BD group compared to HG and no significant difference was found between patient groups. This indicates similar neural patterns underlying the impairment in emotion classification and emotional experience for ADHD and BD adults.Conclusions Together these findings can promote the understanding of common and disorder-specific neural mechanism underlying emotion dysregulations and facilitate neuroimaging-based clinical evaluation for ADHD and BD adults."
113,https://www.medrxiv.org/content/10.1101/2024.03.26.24304584v1,Cell-free DNA analysis for the determination of fetal red blood cell antigen genotype in alloimmunized pregnancies,"AbstractObjective To evaluate the accuracy of NGS-based quantitative cfDNA analysis for fetal antigen genotyping in alloimmunized pregnancies undergoing clinical testing across US practices. Timely identification of the fetal red blood cell antigen genotype for the antigen to which the pregnant person is alloimmunized is vital for determining fetal risk for HDFN and guiding management. Presently in the US, recommended care is to determine fetal antigen genotype with reproductive partner testing and/or amniocentesis. This approach has many limitations, including availability of reproductive partner testing, risk of nonpaternity, and low uptake of invasive testing such as amniocentesis. These barriers to obtaining fetal antigen genotype information lead to pregnancies not at risk for HDFN undergoing burdensome monitoring and, in some cases, unnecessary intervention. PCR-based qualitative cfDNA analysis for fetal antigen genotyping is available in Europe, however, it is offered at later gestational ages, may require a repeat sample, has a higher frequency of inconclusive results for individuals of non-European ancestry, and entails logistical challenges related to shipping and insurance coverage for patients in the US. The availability of a NGS-based quantitative cfDNA analysis for fetal antigen genotyping in the US that is robust for diverse populations and applicable for singleton and twin pregnancies starting at 10 weeks gestation presents an opportunity to assess performance.Methods Patients with alloimmunized pregnancies undergoing clinical fetal antigen cfDNA analysis were recruited to the study along with the neonates resulting from the pregnancies. The laboratory issued the results prospectively as a part of clinical care. After delivery, neonatal buccal swabs were sent to an outside laboratory, blinded to the fetal cfDNA results, for antigen genotyping, and the results were compared. Concordance was reported for the fetal antigen cfDNA analysis for antigens to which the pregnant person was alloimmunized as well as for all antigens for which the pregnant person was genotype negative.Results We observed complete concordance between the fetal antigen cfDNA analysis result and neonatal genotypes for 503 calls, for 100% sensitivity, specificity, PPV, and NPV across a racial and ethnically diverse cohort.Conclusion This study demonstrates that cfDNA analysis for determining fetal antigen genotype is more accurate than real-life application of the current recommendations, ie., partner testing and amniocentesis, in a diverse US population. In addition, this noninvasive approach reduces barriers to obtaining timely, accurate information about fetal antigen genotype. These results support the routine implementation of fetal antigen cfDNA analysis to guide care of alloimmunized pregnancies in the US."
113,https://www.medrxiv.org/content/10.1101/2024.03.22.24304565v1,Integration of transcriptomics and long-read genomics prioritizes structural variants in rare disease,"AbstractRare structural variants (SVs) — insertions, deletions, and complex rearrangements — can cause Mendelian disease, yet they remain difficult to accurately detect and interpret. We sequenced and analyzed Oxford Nanopore long-read genomes of 68 individuals from the Undiagnosed Disease Network (UDN) with no previously identified diagnostic mutations from short-read sequencing. Using our optimized SV detection pipelines and 571 control long-read genomes, we detected 716 long-read rare (MAF < 0.01) SV alleles per genome on average, achieving a 2.4x increase from short-reads. To characterize the functional effects of rare SVs, we assessed their relationship with gene expression from blood or fibroblasts from the same individuals, and found that rare SVs overlapping enhancers were enriched (LOR = 0.46) near expression outliers. We also evaluated tandem repeat expansions (TREs) and found 14 rare TREs per genome; notably these TREs were also enriched near overexpression outliers. To prioritize candidate functional SVs, we developed Watershed-SV, a probabilistic model that integrates expression data with SV-specific genomic annotations, which significantly outperforms baseline models that don’t incorporate expression data. Watershed-SV identified a median of eight high-confidence functional SVs per UDN genome. Notably, this included compound heterozygous deletions in FAM177A1 shared by two siblings, which were likely causal for a rare neurodevelopmental disorder. Our observations demonstrate the promise of integrating long-read sequencing with gene expression towards improving the prioritization of functional SVs and TREs in rare disease patients."
